30490011001,"SAINT DOMINIC GENERAL HOSPITAL, INC."
030490012001,"NUEVA ECIJA MEDICAL CENTER, INC."
30490012001,"NUEVA ECIJA MEDICAL CENTER, INC."
030490013001,PREMIERE MEDICAL CENTER
30490013001,PREMIERE MEDICAL CENTER
030490014001,GAPAN RURAL HEALTH UNIT IV
30490014001,GAPAN RURAL HEALTH UNIT IV
030490015001,GAPAN RURAL HEALTH UNIT I
30490015001,GAPAN RURAL HEALTH UNIT I
030490016001,RIZAL SUPER HEALTH CENTER
30490016001,RIZAL SUPER HEALTH CENTER
030490017001,RURAL HEALTH UNIT I TALAVERA
30490017001,RURAL HEALTH UNIT I TALAVERA
030490018001,BONGABON SUPER HEALTH CENTER
30490018001,BONGABON SUPER HEALTH CENTER
030490019001,SANTO DOMINGO RURAL HEALTH UNIT II
30490019001,SANTO DOMINGO RURAL HEALTH UNIT II
030490020001,SCIENCE CITY OF MUÑOZ - RURAL HEALTH UNIT I
30490020001,SCIENCE CITY OF MUÑOZ - RURAL HEALTH UNIT I
030490021001,CUYAPO RURAL HEALTH UNIT II
30490021001,CUYAPO RURAL HEALTH UNIT II
030490022001,LAUR RURAL HEALTH UNIT
30490022001,LAUR RURAL HEALTH UNIT
030490023001,RURAL HEALTH UNIT III SAN PASCUAL
30490023001,RURAL HEALTH UNIT III SAN PASCUAL
030490024001,SAN LEONARDO RURAL HEALTH UNIT I
30490024001,SAN LEONARDO RURAL HEALTH UNIT I
030490025001,SAN JOSE CITY RURAL HEALTH UNIT III
30490025001,SAN JOSE CITY RURAL HEALTH UNIT III
030490026001,LUPAO RURAL HEALTH UNIT
30490026001,LUPAO RURAL HEALTH UNIT
030490027001,GABALDON RURAL HEALTH UNIT
30490027001,GABALDON RURAL HEALTH UNIT
030490028001,GENERAL MAMERTO NATIVIDAD RURAL HEALTH UNIT
30490028001,GENERAL MAMERTO NATIVIDAD RURAL HEALTH UNIT
030490029001,SAN JOSEF NORTE RURAL HEALTH UNIT II
30490029001,SAN JOSEF NORTE RURAL HEALTH UNIT II
030490030001,QUEZON RURAL HEALTH UNIT
30490030001,QUEZON RURAL HEALTH UNIT
030490031001,PALAYAN CITY HEALTH OFFICE
30490031001,PALAYAN CITY HEALTH OFFICE
030490032001,MAYAPYAP SUR RURAL HEALTH UNIT I
30490032001,MAYAPYAP SUR RURAL HEALTH UNIT I
030490033001,MABINI HOMESITE RURAL HEALTH UNIT
30490033001,MABINI HOMESITE RURAL HEALTH UNIT
030490034001,SAN ANTONIO RURAL HEALTH UNIT II
30490034001,SAN ANTONIO RURAL HEALTH UNIT II
030490035001,TALUGTUG RURAL HEALTH UNIT
30490035001,TALUGTUG RURAL HEALTH UNIT
030540001001,MEXICO COMMUNITY HOSPITAL
30540001001,MEXICO COMMUNITY HOSPITAL
030540002001,DIOSDADO P. MACAPAGAL MEMORIAL HOSPITAL
30540002001,DIOSDADO P. MACAPAGAL MEMORIAL HOSPITAL
030540003001,BASA AIRBASE HOSPITAL
30540003001,BASA AIRBASE HOSPITAL
030540004001,RICARDO P. RODRIGUEZ MEMORIAL HOSPITAL
30540004001,RICARDO P. RODRIGUEZ MEMORIAL HOSPITAL
030540005001,ROMANA PANGAN DISTRICT HOSPITAL
30540005001,ROMANA PANGAN DISTRICT HOSPITAL
030540006001,JOSE B. LINGAD MEMORIAL GENERAL HOSPITAL
30540006001,JOSE B. LINGAD MEMORIAL GENERAL HOSPITAL
030540007001,APALIT DOCTOR'S HOSPITAL INC.
30540007001,APALIT DOCTOR'S HOSPITAL INC.
030540008001,OUR LADY OF MT. CARMEL MEDICAL CENTER - CLARK
30540008001,OUR LADY OF MT. CARMEL MEDICAL CENTER - CLARK
030540009001,"ST. JOSEPH HOSPITAL OF REMEDIOS, INC."
30540009001,"ST. JOSEPH HOSPITAL OF REMEDIOS, INC."
030540010001,"ROSARIO MEDICAL CENTER OF GUAGUA, INC."
30540010001,"ROSARIO MEDICAL CENTER OF GUAGUA, INC."
030540011001,ASCCOM MEDICAL CENTER
30540011001,ASCCOM MEDICAL CENTER
030540012001,"THE MEDICAL CITY CLARK, INC."
30540012001,"THE MEDICAL CITY CLARK, INC."
030540013001,MOTHER TERESA OF CALCUTTA MEDICAL CENTER
30540013001,MOTHER TERESA OF CALCUTTA MEDICAL CENTER
030540014001,HOLY TRINITY MEDICAL CENTER INC.
30540014001,HOLY TRINITY MEDICAL CENTER INC.
030540015001,OUR LADY OF MT. CARMEL MEDICAL CENTER
30540015001,OUR LADY OF MT. CARMEL MEDICAL CENTER
030540016001,LUBAO RURAL HEALTH UNIT I
30540016001,LUBAO RURAL HEALTH UNIT I
030540017001,LUBAO RURAL HEALTH UNIT II
30540017001,LUBAO RURAL HEALTH UNIT II
030540018001,LUBAO RURAL HEALTH UNIT IV
30540018001,LUBAO RURAL HEALTH UNIT IV
030540019001,SAN FERNANDO SUPER HEALTH CENTER
30540019001,SAN FERNANDO SUPER HEALTH CENTER
030540020001,MINALIN SUPER HEALTH CENTER
30540020001,MINALIN SUPER HEALTH CENTER
030540021001,MEXICO RURAL HEALTH UNIT III
30540021001,MEXICO RURAL HEALTH UNIT III
030540022001,GUAGUA RURAL HEALTH UNIT II
30540022001,GUAGUA RURAL HEALTH UNIT II
030540023001,MASANTOL RURAL HEALTH UNIT I
30540023001,MASANTOL RURAL HEALTH UNIT I
030540024001,MINALIN RURAL HEALTH UNIT
30540024001,MINALIN RURAL HEALTH UNIT
030540025001,MABALACAT RURAL HEALTH UNIT II
30540025001,MABALACAT RURAL HEALTH UNIT II
030540026001,SANTO TOMAS RURAL HEALTH UNIT
30540026001,SANTO TOMAS RURAL HEALTH UNIT
030540027001,MABALACAT RURAL HEALTH UNIT I
30540027001,MABALACAT RURAL HEALTH UNIT I
030540028001,ARAYAT RURAL HEALTH UNIT II
30540028001,ARAYAT RURAL HEALTH UNIT II
030540029001,RURAL HEALTH UNIT I GUAGUA
30540029001,RURAL HEALTH UNIT I GUAGUA
030540030001,ARAYAT RURAL HEALTH UNIT III
30540030001,ARAYAT RURAL HEALTH UNIT III
030540031001,PORAC RURAL HEALTH UNIT I
30540031001,PORAC RURAL HEALTH UNIT I
030540032001,MABALACAT RURAL HEALTH UNIT III
30540032001,MABALACAT RURAL HEALTH UNIT III
030690001001,GILBERTO O. TEODORO MEMORIAL HOSPITAL
30690001001,GILBERTO O. TEODORO MEMORIAL HOSPITAL
030690002001,"CONGRESSMAN ENRIQUE ""HENRY"" M. COJUANGCO MEMORIAL DISTRICT HOSPITAL"
30690002001,"CONGRESSMAN ENRIQUE ""HENRY"" M. COJUANGCO MEMORIAL DISTRICT HOSPITAL"
030690003001,TARLAC PROVINCIAL HOSPITAL
30690003001,TARLAC PROVINCIAL HOSPITAL
030690004001,"RAYOS-VALENTIN HOSPITAL, INC"
30690004001,"RAYOS-VALENTIN HOSPITAL, INC"
030690005001,SALVADOR GENERAL HOSPITAL
30690005001,SALVADOR GENERAL HOSPITAL
030690006001,"SEÑOR STO NIÑO HOSPITAL, INC."
30690006001,"SEÑOR STO NIÑO HOSPITAL, INC."
030690007001,TALON GENERAL HOSPITAL
30690007001,TALON GENERAL HOSPITAL
030690008001,CENTRAL LUZON DOCTORS HOSPITAL
30690008001,CENTRAL LUZON DOCTORS HOSPITAL
030690009001,CAMILING SUPER HEALTH CENTER
30690009001,CAMILING SUPER HEALTH CENTER
030690010001,CONCEPCION RURAL HEALTH UNIT I
30690010001,CONCEPCION RURAL HEALTH UNIT I
030690011001,ANAO SUPER HEALTH UNIT
30690011001,ANAO SUPER HEALTH UNIT
030690012001,CAMILING MUNICIPAL HEALTH UNIT
30690012001,CAMILING MUNICIPAL HEALTH UNIT
030690013001,CITY HEALTH CENTER IX
30690013001,CITY HEALTH CENTER IX
030690014001,CITY HEALTH CENTER I
30690014001,CITY HEALTH CENTER I
030690015001,CITY HEALTH CENTER II
30690015001,CITY HEALTH CENTER II
030690016001,CITY HEALTH CENTER IV
30690016001,CITY HEALTH CENTER IV
030690017001,CONCEPCION SUPER HEALTH CENTER
30690017001,CONCEPCION SUPER HEALTH CENTER
030690018001,LA PAZ SUPER HEALTH CENTER
30690018001,LA PAZ SUPER HEALTH CENTER
030690019001,CITY HEALTH CENTER III
30690019001,CITY HEALTH CENTER III
030690020001,GERONA RURAL HEALTH UNIT II
30690020001,GERONA RURAL HEALTH UNIT II
030690021001,CONCEPCION RURAL HEALTH UNIT II
30690021001,CONCEPCION RURAL HEALTH UNIT II
030690022001,CITY HEALTH CENTER X
30690022001,CITY HEALTH CENTER X
030690023001,VICTORIA RURAL HEALTH UNIT I
30690023001,VICTORIA RURAL HEALTH UNIT I
030690024001,SAN CLEMENTE RURAL HEALTH UNIT
30690024001,SAN CLEMENTE RURAL HEALTH UNIT
030710001001,SAN MARCELINO DISTRICT HOSPITAL
30710001001,SAN MARCELINO DISTRICT HOSPITAL
030710002001,PRESIDENT RAMON MAGSAYSAY MEMORIAL HOSPITAL
30710002001,PRESIDENT RAMON MAGSAYSAY MEMORIAL HOSPITAL
030710003001,STA. CECILIA MEDICAL CENTER
30710003001,STA. CECILIA MEDICAL CENTER
030710004001,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - BAYPOINTE, INC."
30710004001,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - BAYPOINTE, INC."
030710005001,SAN MARCELINO RURAL HEALTH UNIT II
30710005001,SAN MARCELINO RURAL HEALTH UNIT II
030710006001,PALAUIG RURAL HEALTH UNIT
30710006001,PALAUIG RURAL HEALTH UNIT
030710007001,BOTOLAN RURAL HEALTH UNIT II
30710007001,BOTOLAN RURAL HEALTH UNIT II
030710008001,SAN FELIFE RURAL HEALTH UNIT AND LYING-IN CLINIC
30710008001,SAN FELIFE RURAL HEALTH UNIT AND LYING-IN CLINIC
030710009001,BOTOLAN RURAL HEALTH UNIT I
30710009001,BOTOLAN RURAL HEALTH UNIT I
030710010001,"CABANGAN MUNICIPAL HEALTH OFFICE, TB DOTS CENTER AND BIRTHING CLINIC (DON COJUANGCO MEMORIAL HEALTH CENTER)"
30710010001,"CABANGAN MUNICIPAL HEALTH OFFICE, TB DOTS CENTER AND BIRTHING CLINIC (DON COJUANGCO MEMORIAL HEALTH CENTER)"
030770001001,AURORA MEMORIAL HOSPITAL
30770001001,AURORA MEMORIAL HOSPITAL
030770002001,"PREMIERE GENERAL HOSPITAL OF NUEVA ECIJA, INC. BALER- AURORA"
30770002001,"PREMIERE GENERAL HOSPITAL OF NUEVA ECIJA, INC. BALER- AURORA"
030770003001,DINALUNGAN RURAL HEALTH UNIT
30770003001,DINALUNGAN RURAL HEALTH UNIT
030770004001,DIPACULAO MUNICIPAL HEALTH CENTER
30770004001,DIPACULAO MUNICIPAL HEALTH CENTER
030770005001,DILASAG RURAL HEALTH UNIT
30770005001,DILASAG RURAL HEALTH UNIT
033010001001,RAFAEL LAZATIN MEMORIAL MEDICAL CENTER
33010001001,RAFAEL LAZATIN MEMORIAL MEDICAL CENTER
033010002001,"HOLY FAMILY MEDICAL CENTER, INC."
33010002001,"HOLY FAMILY MEDICAL CENTER, INC."
033010003001,AC SACRED HEART MEDICAL CENTER
33010003001,AC SACRED HEART MEDICAL CENTER
033010004001,ST. CATHERINE OF ALEXANDRIA FOUNDATION AND MEDICAL CENTER
33010004001,ST. CATHERINE OF ALEXANDRIA FOUNDATION AND MEDICAL CENTER
033010005001,"ANGELES UNIVERSITY FOUNDATION MEDICAL CENTER, INC."
33010005001,"ANGELES UNIVERSITY FOUNDATION MEDICAL CENTER, INC."
033010006001,ANGELES RURAL HEALTH UNIT V
33010006001,ANGELES RURAL HEALTH UNIT V
033010007001,ANGELES RURAL HEALTH UNIT I
33010007001,ANGELES RURAL HEALTH UNIT I
033140001001,JAMES L. GORDON MEMORIAL HOSPITAL
33140001001,JAMES L. GORDON MEMORIAL HOSPITAL
033140002001,RIDON'S ST. JUDE MEDICAL CENTER
33140002001,RIDON'S ST. JUDE MEDICAL CENTER
033140003001,"ULTICARE MEDICAL CENTER, INC."
33140003001,"ULTICARE MEDICAL CENTER, INC."
033140004001,BARRETTO HEALTH CENTER
33140004001,BARRETTO HEALTH CENTER
033140005001,WEST BAJAC-BAJAC HEALTH CENTER
33140005001,WEST BAJAC-BAJAC HEALTH CENTER
033140006001,SANTA RITA RURAL HEALTH CENTER
33140006001,SANTA RITA RURAL HEALTH CENTER
040100001001,LIPA CITY HOSPITAL SYSTEM 1
40100001001,LIPA CITY HOSPITAL SYSTEM 1
040100002001,MAHAL NA VIRGEN MARIA STO. ROSARIO DISTRICT HOSPITAL
40100002001,MAHAL NA VIRGEN MARIA STO. ROSARIO DISTRICT HOSPITAL
040100003001,SAN JUAN DISTRICT HOSPITAL
40100003001,SAN JUAN DISTRICT HOSPITAL
040100004001,BAUAN GENERAL HOSPITAL
40100004001,BAUAN GENERAL HOSPITAL
040100005001,MARTIN MARASIGAN MEMORIAL HOSPITAL
40100005001,MARTIN MARASIGAN MEMORIAL HOSPITAL
040100006001,BATANGAS MEDICAL CENTER
40100006001,BATANGAS MEDICAL CENTER
040100007001,GONZALES MEDICAL AND CHILDREN'S HOSPITAL
40100007001,GONZALES MEDICAL AND CHILDREN'S HOSPITAL
040100008001,ST. ANDREW HOSPITAL
40100008001,ST. ANDREW HOSPITAL
040100009001,"STO. ROSARIO HOSPITAL, INC."
40100009001,"STO. ROSARIO HOSPITAL, INC."
040100010001,JABEZ MEDICAL CENTER
40100010001,JABEZ MEDICAL CENTER
040100011001,METRO ROSARIO MEDICAL SPECIALISTS CENTER INC
40100011001,METRO ROSARIO MEDICAL SPECIALISTS CENTER INC
040100012001,PALMA-MALALUAN HOSPITAL
40100012001,PALMA-MALALUAN HOSPITAL
040100013001,SAINT PASCAL DE BAYLON HOSPITAL CORPORATION
40100013001,SAINT PASCAL DE BAYLON HOSPITAL CORPORATION
040100014001,TANAUAN MEDICAL CENTER
40100014001,TANAUAN MEDICAL CENTER
040100015001,UNITED DOCTORS OF ST. CAMILLUS DE LELLIS HOSPITAL AND MEDICAL CENTER
40100015001,UNITED DOCTORS OF ST. CAMILLUS DE LELLIS HOSPITAL AND MEDICAL CENTER
040100016001,"GOLDEN GATE BATANGAS HOSPITAL, INC."
40100016001,"GOLDEN GATE BATANGAS HOSPITAL, INC."
040100017001,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER
40100017001,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER
040100018001,TAAL POLYMEDIC HOSPITAL AND MEDICAL CENTER
40100018001,TAAL POLYMEDIC HOSPITAL AND MEDICAL CENTER
040100019001,"BATANGAS HEALTH CARE HOSPITAL, JESUS OF NAZARETH"
40100019001,"BATANGAS HEALTH CARE HOSPITAL, JESUS OF NAZARETH"
040100020001,BAUAN DOCTORS GENERAL HOSPITAL
40100020001,BAUAN DOCTORS GENERAL HOSPITAL
040100021001,METROPOLITAN MEDICAL CENTER - NASUGBU
40100021001,METROPOLITAN MEDICAL CENTER - NASUGBU
040100022001,ROSARIO RURAL HEALTH UNIT I
40100022001,ROSARIO RURAL HEALTH UNIT I
040100023001,BAUAN RHU II PRIMARY CARE FACILITY
40100023001,BAUAN RHU II PRIMARY CARE FACILITY
040100024001,RURAL HEALTH UNIT XI
40100024001,RURAL HEALTH UNIT XI
040100025001,RURAL HEALTH UNIT XX
40100025001,RURAL HEALTH UNIT XX
040100026001,RURAL HEALTH UNIT VII
40100026001,RURAL HEALTH UNIT VII
040100027001,SAN JOSE MUNICIPAL HEALTH OFFICE
40100027001,SAN JOSE MUNICIPAL HEALTH OFFICE
040100028001,MATAAS NA KAHOY RURAL HEALTH UNIT
40100028001,MATAAS NA KAHOY RURAL HEALTH UNIT
040100029001,CALATAGAN RURAL HEALTH UNIT
40100029001,CALATAGAN RURAL HEALTH UNIT
040100030001,RURAL HEALTH UNIT XIII
40100030001,RURAL HEALTH UNIT XIII
040100031001,RURAL HEALTH UNIT II
40100031001,RURAL HEALTH UNIT II
040100032001,ROSARIO RURAL HEALTH UNIT III
40100032001,ROSARIO RURAL HEALTH UNIT III
040100033001,CUENCA RURAL HEALTH UNIT
40100033001,CUENCA RURAL HEALTH UNIT
040100034001,RURAL HEALTH UNIT VIII
40100034001,RURAL HEALTH UNIT VIII
040100035001,ALITAGTAG RURAL HEALTH UNIT
40100035001,ALITAGTAG RURAL HEALTH UNIT
040100036001,RURAL HEALTH UNIT IX
40100036001,RURAL HEALTH UNIT IX
040100037001,RURAL HEALTH UNIT XIX
40100037001,RURAL HEALTH UNIT XIX
040100038001,RURAL HEALTH UNIT III
40100038001,RURAL HEALTH UNIT III
040100039001,RURAL HEALTH UNIT XV
40100039001,RURAL HEALTH UNIT XV
040100040001,LIPA CITY MAIN HEALTH CENTER (SOUTH DISTRICT)
40100040001,LIPA CITY MAIN HEALTH CENTER (SOUTH DISTRICT)
040100041001,SAN JUAN RURAL HEALTH UNIT II
40100041001,SAN JUAN RURAL HEALTH UNIT II
040100042001,LOBO MUNICIPAL HEALTH OFFICE
40100042001,LOBO MUNICIPAL HEALTH OFFICE
040210001001,OSPITAL NG IMUS
40210001001,OSPITAL NG IMUS
040210002001,SOUTHERN TAGALOG REGIONAL HOSPITAL
40210002001,SOUTHERN TAGALOG REGIONAL HOSPITAL
040210003001,GENERAL EMILIO AGUINALDO MEMORIAL HOSPITAL
40210003001,GENERAL EMILIO AGUINALDO MEMORIAL HOSPITAL
040210004001,"PAREDES MEDICAL CENTER AND HOSPITAL, INC."
40210004001,"PAREDES MEDICAL CENTER AND HOSPITAL, INC."
040210005001,"OUR SAVIOR HOSPITAL, INC."
40210005001,"OUR SAVIOR HOSPITAL, INC."
040210006001,"IMUS FAMILY HOSPITAL, INC."
40210006001,"IMUS FAMILY HOSPITAL, INC."
040210007001,"NAIC DOCTORS HOSPITAL, INC."
40210007001,"NAIC DOCTORS HOSPITAL, INC."
040210008001,MOLINO DOCTORS HOSPITAL
40210008001,MOLINO DOCTORS HOSPITAL
040210009001,TANZA FAMILY GENERAL HOSPITAL AND PHARMACY
40210009001,TANZA FAMILY GENERAL HOSPITAL AND PHARMACY
040210010001,ASIA MEDIC FAMILY HOSPITAL AND MEDICAL CENTER
40210010001,ASIA MEDIC FAMILY HOSPITAL AND MEDICAL CENTER
040210011001,"CARMONA HOSPITAL AND MEDICAL CENTER, INC."
40210011001,"CARMONA HOSPITAL AND MEDICAL CENTER, INC."
040210012001,"SAN PEDRO CALUNGSOD MEDICAL CENTER, INC."
40210012001,"SAN PEDRO CALUNGSOD MEDICAL CENTER, INC."
040210013001,DIVINE GRACE MEDICAL CENTER
40210013001,DIVINE GRACE MEDICAL CENTER
040210014001,CAVITE EAST ASIA MEDICAL CENTER INC.
40210014001,CAVITE EAST ASIA MEDICAL CENTER INC.
040210015001,"DASMARIÑAS CITY MEDICAL CENTER, INC."
40210015001,"DASMARIÑAS CITY MEDICAL CENTER, INC."
040210016001,METRO SOUTH MEDICAL CENTER
40210016001,METRO SOUTH MEDICAL CENTER
040210017001,"CITY OF GENERAL TRIAS DOCTORS MEDICAL CENTER, INC."
40210017001,"CITY OF GENERAL TRIAS DOCTORS MEDICAL CENTER, INC."
040210018001,TAGAYTAY MEDICAL CENTER INC.
40210018001,TAGAYTAY MEDICAL CENTER INC.
040210019001,DE LA SALLE UNIVERSITY MEDICAL CENTER
40210019001,DE LA SALLE UNIVERSITY MEDICAL CENTER
040210020001,IMUS CITY HEALTH OFFICE IV
40210020001,IMUS CITY HEALTH OFFICE IV
040210021001,IMUS CITY HEALTH OFFICE 6
40210021001,IMUS CITY HEALTH OFFICE 6
040210022001,MENDEZ (MENDEZ-NUÑEZ) RURAL HEALTH UNIT
40210022001,MENDEZ (MENDEZ-NUÑEZ) RURAL HEALTH UNIT
040210023001,STRIKE SA SERBISYO CITY HEALTH UNIT VI (QUEENS ROW)
40210023001,STRIKE SA SERBISYO CITY HEALTH UNIT VI (QUEENS ROW)
040210024001,GEN. MARIANO ALVAREZ RURAL HEALTH UNIT I
40210024001,GEN. MARIANO ALVAREZ RURAL HEALTH UNIT I
040210025001,SAN ANTONIO HEALTH CENTER
40210025001,SAN ANTONIO HEALTH CENTER
040210026001,SANTA CRUZ HEALTH CENTER
40210026001,SANTA CRUZ HEALTH CENTER
040210027001,MARAGONDON RURAL HEALTH UNIT
40210027001,MARAGONDON RURAL HEALTH UNIT
040210028001,KAWIT RURAL HEALTH UNIT II
40210028001,KAWIT RURAL HEALTH UNIT II
040210029001,GEN. MARIANO ALVAREZ RURAL HEALTH UNIT II
40210029001,GEN. MARIANO ALVAREZ RURAL HEALTH UNIT II
040210030001,ALFONSO MUNICIPAL HEALTH OFFICE
40210030001,ALFONSO MUNICIPAL HEALTH OFFICE
040210031001,DALAHICAN HEALTH CENTER
40210031001,DALAHICAN HEALTH CENTER
040210032001,TANZA RURAL HEALTH UNIT
40210032001,TANZA RURAL HEALTH UNIT
040340001001,LAGUNA PROVINCIAL HOSPITAL - MAJAYJAY DISTRICT HOSPITAL
40340001001,LAGUNA PROVINCIAL HOSPITAL - MAJAYJAY DISTRICT HOSPITAL
040340002001,CABUYAO CITY HOSPITAL
40340002001,CABUYAO CITY HOSPITAL
040340003001,SAN PEDRO JOSE L. AMANTE EMERGENCY HOSPITAL
40340003001,SAN PEDRO JOSE L. AMANTE EMERGENCY HOSPITAL
040340004001,LAGUNA PROVINCIAL HOSPITAL-SAN PEDRO DISTRICT HOSPITAL
40340004001,LAGUNA PROVINCIAL HOSPITAL-SAN PEDRO DISTRICT HOSPITAL
040340005001,OSPITAL NG BIÑAN
40340005001,OSPITAL NG BIÑAN
040340006001,LAGUNA MEDICAL CENTER
40340006001,LAGUNA MEDICAL CENTER
040340007001,STS. FRANCIS AND PAUL GENERAL HOSPITAL
40340007001,STS. FRANCIS AND PAUL GENERAL HOSPITAL
040340008001,"DIVINE MERCY HOSPITAL, INC."
40340008001,"DIVINE MERCY HOSPITAL, INC."
040340009001,EASTERN LAGUNA MEDICAL HOSPITAL
40340009001,EASTERN LAGUNA MEDICAL HOSPITAL
040340010001,"ST. JOHN THE BAPTIST MEDICAL CENTER, INC."
40340010001,"ST. JOHN THE BAPTIST MEDICAL CENTER, INC."
040340011001,PAMANA MEDICAL CENTER
40340011001,PAMANA MEDICAL CENTER
040340012001,"SANTA CRUZ LAGUNA POLYMEDIC, INC."
40340012001,"SANTA CRUZ LAGUNA POLYMEDIC, INC."
040340013001,"LAGUNA DOCTORS HOSPITAL, INC."
40340013001,"LAGUNA DOCTORS HOSPITAL, INC."
040340014001,SAN PABLO COLLEGES MEDICAL CENTER
40340014001,SAN PABLO COLLEGES MEDICAL CENTER
040340015001,"GLOBAL MEDICAL CENTER OF LAGUNA, INC."
40340015001,"GLOBAL MEDICAL CENTER OF LAGUNA, INC."
040340016001,"BIÑAN DOCTORS' HOSPITAL, INC."
40340016001,"BIÑAN DOCTORS' HOSPITAL, INC."
040340017001,LAGUNA HOLY FAMILY HOSPITAL
40340017001,LAGUNA HOLY FAMILY HOSPITAL
040340018001,CALAMBA MEDICAL CENTER
40340018001,CALAMBA MEDICAL CENTER
040340019001,"AMSI DOCTORS' MEDICAL CENTER, INC."
40340019001,"AMSI DOCTORS' MEDICAL CENTER, INC."
040340020001,UPH - DR. JOSE G. TAMAYO MEDICAL CENTER
40340020001,UPH - DR. JOSE G. TAMAYO MEDICAL CENTER
040340021001,BIÑAN SUPER HEALTH CENTER II
40340021001,BIÑAN SUPER HEALTH CENTER II
040340022001,BAGONG POOK RURAL HEALTH UNIT
40340022001,BAGONG POOK RURAL HEALTH UNIT
040340023001,FAMY RURAL HEALTH UNIT
40340023001,FAMY RURAL HEALTH UNIT
040340024001,SAN PEDRO SUPER HEALTH CENTER
40340024001,SAN PEDRO SUPER HEALTH CENTER
040340025001,PAGSANJAN RURAL HEALTH UNIT
40340025001,PAGSANJAN RURAL HEALTH UNIT
040340026001,SINILOAN RURAL HEALTH UNIT
40340026001,SINILOAN RURAL HEALTH UNIT
040340027001,SANTA MARIA RURAL HEALTH UNIT
40340027001,SANTA MARIA RURAL HEALTH UNIT
040340028001,MABITAC RURAL HEALTH UNIT
40340028001,MABITAC RURAL HEALTH UNIT
040340029001,SANTA CRUZ RURAL HEALTH UNIT II
40340029001,SANTA CRUZ RURAL HEALTH UNIT II
040340030001,BIÑAN CITY HEALTH OFFICE II
40340030001,BIÑAN CITY HEALTH OFFICE II
040340031001,PEREGRINA REBONG - DATOR MEMORIAL HEALTH CENTER
40340031001,PEREGRINA REBONG - DATOR MEMORIAL HEALTH CENTER
040340032001,NAGCARLAN RURAL HEALTH UNIT I
40340032001,NAGCARLAN RURAL HEALTH UNIT I
040340033001,LUMBAN RURAL HEALTH UNIT
40340033001,LUMBAN RURAL HEALTH UNIT
040340034001,BIÑAN CITY HEALTH OFFICE I
40340034001,BIÑAN CITY HEALTH OFFICE I
040560001001,QUEZON PROVINCIAL HOSPITAL NETWORK - SAN FRANCISCO
40560001001,QUEZON PROVINCIAL HOSPITAL NETWORK - SAN FRANCISCO
040560002001,QUEZON PROVINCIAL HOSPITAL NETWORK-GUMACA
40560002001,QUEZON PROVINCIAL HOSPITAL NETWORK-GUMACA
040560003001,QUEZON PROVINCIAL HOSPITAL NETWORK- BONDOC PENINSULA (CATANAUAN)
40560003001,QUEZON PROVINCIAL HOSPITAL NETWORK- BONDOC PENINSULA (CATANAUAN)
040560004001,QUEZON PROVINCIAL HOSPITAL NETWORK - UNISAN
40560004001,QUEZON PROVINCIAL HOSPITAL NETWORK - UNISAN
040560005001,MARIA L. ELEAZAR GENERAL HOSPITAL
40560005001,MARIA L. ELEAZAR GENERAL HOSPITAL
040560006001,CALAUAG ST. PETER GENERAL HOSPITAL
40560006001,CALAUAG ST. PETER GENERAL HOSPITAL
040560007001,LOPEZ SAINT JUDE GENERAL HOSPITAL CORP.
40560007001,LOPEZ SAINT JUDE GENERAL HOSPITAL CORP.
040560008001,UNITED CANDELARIA DOCTORS HOSPITAL
40560008001,UNITED CANDELARIA DOCTORS HOSPITAL
040560009001,"PETER PAUL MEDICAL CENTER OF CANDELARIA, INC."
40560009001,"PETER PAUL MEDICAL CENTER OF CANDELARIA, INC."
040560010001,PLARIDEL PRIMARY CARE FACILITY
40560010001,PLARIDEL PRIMARY CARE FACILITY
040560011001,PANUKULAN RURAL HEALTH UNIT
40560011001,PANUKULAN RURAL HEALTH UNIT
040560012001,PITOGO RURAL HEALTH UNIT
40560012001,PITOGO RURAL HEALTH UNIT
040560013001,PATNANUNGAN PRIMARY CARE FACILITY
40560013001,PATNANUNGAN PRIMARY CARE FACILITY
040560014001,MACALELON RURAL HEALTH UNIT
40560014001,MACALELON RURAL HEALTH UNIT
040560015001,ALABAT RURAL HEALTH UNIT
40560015001,ALABAT RURAL HEALTH UNIT
040560016001,PEREZ RURAL HEALTH UNIT
40560016001,PEREZ RURAL HEALTH UNIT
040560017001,CALAUAG RURAL HEALTH UNIT
40560017001,CALAUAG RURAL HEALTH UNIT
040560018001,PADRE BURGOS RURAL HEALTH UNIT
40560018001,PADRE BURGOS RURAL HEALTH UNIT
040560019001,JOMALIG RURAL HEALTH UNIT
40560019001,JOMALIG RURAL HEALTH UNIT
040560020001,QUEZON RURAL HEALTH UNIT
40560020001,QUEZON RURAL HEALTH UNIT
040580001001,ANTIPOLO CITY HOSPITAL SYSTEM-CABADING
40580001001,ANTIPOLO CITY HOSPITAL SYSTEM-CABADING
040580002001,RIZAL PROVINCIAL HOSPITAL SYSTEM MARGARITO A. DUAVIT MEMORIAL HOSPITAL
40580002001,RIZAL PROVINCIAL HOSPITAL SYSTEM MARGARITO A. DUAVIT MEMORIAL HOSPITAL
